timestamp,source_ip,destination_ip,protocol,port,size_bytes,http.host,http.request.uri,http.request.method,raw_payload
"Jun 11, 2025 18:15:04.896914000 India Standard Time",,,HTTPS,63221,1294,,,,
"Jun 11, 2025 18:15:04.896914000 India Standard Time",,,HTTPS,63221,1294,,,,
"Jun 11, 2025 18:15:04.896914000 India Standard Time",,,HTTPS,63221,14714,,,,
"Jun 11, 2025 18:15:04.896914000 India Standard Time",,,HTTPS,63221,221,,,,
"Jun 11, 2025 18:15:04.897177000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.471920000 India Standard Time",,,HTTPS,63221,263,,,,
"Jun 11, 2025 18:15:05.516153000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.563815000 India Standard Time",,,HTTPS,63221,6174,,,,
"Jun 11, 2025 18:15:05.563815000 India Standard Time",,,HTTPS,63221,183,,,,
"Jun 11, 2025 18:15:05.563815000 India Standard Time",,,HTTPS,63221,19594,,,,
"Jun 11, 2025 18:15:05.563897000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.566133000 India Standard Time",,,HTTPS,63221,2514,,,,
"Jun 11, 2025 18:15:05.566186000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.566891000 India Standard Time",,,HTTPS,63221,2514,,,,
"Jun 11, 2025 18:15:05.566930000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.568888000 India Standard Time",,,HTTPS,63221,2514,,,,
"Jun 11, 2025 18:15:05.568911000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.570587000 India Standard Time",,,HTTPS,63221,2514,,,,
"Jun 11, 2025 18:15:05.570610000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.572282000 India Standard Time",,,HTTPS,63221,2514,,,,
"Jun 11, 2025 18:15:05.572317000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.573467000 India Standard Time",,,HTTPS,63221,2514,,,,
"Jun 11, 2025 18:15:05.573503000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.575433000 India Standard Time",,,HTTPS,63221,2514,,,,
"Jun 11, 2025 18:15:05.575466000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.613318000 India Standard Time",,,HTTPS,63221,1006,,,,
"Jun 11, 2025 18:15:05.655888000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.715784000 India Standard Time",,,HTTPS,63221,36674,,,,
"Jun 11, 2025 18:15:05.715891000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:05.715953000 India Standard Time",,,HTTPS,63221,12274,,,,
"Jun 11, 2025 18:15:05.715953000 India Standard Time",,,HTTPS,63221,516,,,,
"Jun 11, 2025 18:15:05.715991000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:06.294959000 India Standard Time",,,HTTPS,443,75,,,,
"Jun 11, 2025 18:15:06.399306000 India Standard Time",,,HTTPS,443,75,,,,
"Jun 11, 2025 18:15:06.400112000 India Standard Time",,,HTTPS,62968,86,,,,
"Jun 11, 2025 18:15:06.535651000 India Standard Time",,,HTTPS,62972,86,,,,
"Jun 11, 2025 18:15:06.739812000 India Standard Time",,,HTTPS,63129,113,,,,
"Jun 11, 2025 18:15:06.739812000 India Standard Time",,,HTTPS,63129,98,,,,
"Jun 11, 2025 18:15:06.739955000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:06.740421000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:06.944890000 India Standard Time",,,HTTPS,63129,74,,,,
"Jun 11, 2025 18:15:08.631016000 India Standard Time",,,HTTPS,443,86,,,,
"Jun 11, 2025 18:15:08.685415000 India Standard Time",,,HTTPS,63222,86,,,,
"Jun 11, 2025 18:15:08.685551000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:08.689850000 India Standard Time",,,HTTPS,443,544,,,,
"Jun 11, 2025 18:15:08.787959000 India Standard Time",,,HTTPS,63222,74,,,,
"Jun 11, 2025 18:15:08.787959000 India Standard Time",,,HTTPS,63222,3764,,,,
"Jun 11, 2025 18:15:08.787959000 India Standard Time",,,HTTPS,63222,323,,,,
"Jun 11, 2025 18:15:08.788106000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:08.791327000 India Standard Time",,,HTTPS,443,154,,,,
"Jun 11, 2025 18:15:08.795762000 India Standard Time",,,HTTPS,443,154,,,,
"Jun 11, 2025 18:15:08.795795000 India Standard Time",,,HTTPS,443,189,,,,
"Jun 11, 2025 18:15:08.883409000 India Standard Time",,,HTTPS,63222,74,,,,
"Jun 11, 2025 18:15:08.883409000 India Standard Time",,,HTTPS,63222,648,,,,
"Jun 11, 2025 18:15:08.883409000 India Standard Time",,,HTTPS,63222,74,,,,
"Jun 11, 2025 18:15:08.883409000 India Standard Time",,,HTTPS,63222,135,,,,
"Jun 11, 2025 18:15:08.883409000 India Standard Time",,,HTTPS,63222,105,,,,
"Jun 11, 2025 18:15:08.883409000 India Standard Time",,,HTTPS,63222,230,,,,
"Jun 11, 2025 18:15:08.883409000 India Standard Time",,,HTTPS,63222,105,,,,
"Jun 11, 2025 18:15:08.883655000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:08.886045000 India Standard Time",,,HTTPS,443,105,,,,
"Jun 11, 2025 18:15:08.886263000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:08.992589000 India Standard Time",,,HTTPS,63222,98,,,,
"Jun 11, 2025 18:15:08.992589000 India Standard Time",,,HTTPS,63222,74,,,,
"Jun 11, 2025 18:15:08.992642000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:10.859799000 India Standard Time",,,HTTPS,63136,113,,,,
"Jun 11, 2025 18:15:10.859799000 India Standard Time",,,HTTPS,63136,98,,,,
"Jun 11, 2025 18:15:10.859799000 India Standard Time",,,HTTPS,63136,74,,,,
"Jun 11, 2025 18:15:10.859930000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:10.860328000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:10.969075000 India Standard Time",,,HTTPS,63137,113,,,,
"Jun 11, 2025 18:15:10.969075000 India Standard Time",,,HTTPS,63137,98,,,,
"Jun 11, 2025 18:15:10.969075000 India Standard Time",,,HTTPS,63137,74,,,,
"Jun 11, 2025 18:15:10.969075000 India Standard Time",,,HTTPS,63136,74,,,,
"Jun 11, 2025 18:15:10.969075000 India Standard Time",,,HTTPS,63137,74,,,,
"Jun 11, 2025 18:15:10.969197000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:10.969551000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:10.996647000 India Standard Time",,,HTTPS,63137,74,,,,
"Jun 11, 2025 18:15:12.227569000 India Standard Time",192.168.1.7,20.189.173.25,HTTPS,443,66,,,,
"Jun 11, 2025 18:15:12.576800000 India Standard Time",20.189.173.25,192.168.1.7,HTTPS,63223,66,,,,
"Jun 11, 2025 18:15:12.576984000 India Standard Time",192.168.1.7,20.189.173.25,HTTPS,443,54,,,,
"Jun 11, 2025 18:15:12.580607000 India Standard Time",192.168.1.7,20.189.173.25,HTTPS,443,617,,,,
"Jun 11, 2025 18:15:12.781452000 India Standard Time",,,HTTPS,63147,113,,,,
"Jun 11, 2025 18:15:12.781452000 India Standard Time",,,HTTPS,63147,98,,,,
"Jun 11, 2025 18:15:12.781452000 India Standard Time",,,HTTPS,63147,74,,,,
"Jun 11, 2025 18:15:12.781583000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:12.781977000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:12.884280000 India Standard Time",,,HTTPS,63147,74,,,,
"Jun 11, 2025 18:15:12.884280000 India Standard Time",20.189.173.25,192.168.1.7,HTTPS,63223,6304,,,,
"Jun 11, 2025 18:15:12.884280000 India Standard Time",,,HTTPS,63148,113,,,,
"Jun 11, 2025 18:15:12.884280000 India Standard Time",20.189.173.25,192.168.1.7,HTTPS,63223,207,,,,
"Jun 11, 2025 18:15:12.884280000 India Standard Time",,,HTTPS,63148,98,,,,
"Jun 11, 2025 18:15:12.884280000 India Standard Time",,,HTTPS,63148,74,,,,
"Jun 11, 2025 18:15:12.884460000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:12.884609000 India Standard Time",192.168.1.7,20.189.173.25,HTTPS,443,54,,,,
"Jun 11, 2025 18:15:12.885004000 India Standard Time",,,HTTPS,443,74,,,,
"Jun 11, 2025 18:15:12.896293000 India Standard Time",192.168.1.7,20.189.173.25,HTTPS,443,134,,,,
"Jun 11, 2025 18:15:12.896568000 India Standard Time",192.168.1.7,20.189.173.25,HTTPS,443,1182,,,,
"Jun 11, 2025 18:15:12.896616000 India Standard Time",192.168.1.7,20.189.173.25,HTTPS,443,693,,,,
"Jun 11, 2025 18:15:12.986485000 India Standard Time",,,HTTPS,63148,74,,,,
"Jun 11, 2025 18:15:13.195916000 India Standard Time",20.189.173.25,192.168.1.7,HTTPS,63223,157,,,,
"Jun 11, 2025 18:15:13.195916000 India Standard Time",20.189.173.25,192.168.1.7,HTTPS,63223,54,,,,
"Jun 11, 2025 18:15:13.195916000 India Standard Time",20.189.173.25,192.168.1.7,HTTPS,63223,574,,,,
"Jun 11, 2025 18:15:13.196035000 India Standard Time",192.168.1.7,20.189.173.25,HTTPS,443,54,,,,
"Jun 11, 2025 18:15:14.112623000 India Standard Time",20.207.73.85,192.168.1.7,HTTPS,63183,93,,,,
"Jun 11, 2025 18:15:14.112623000 India Standard Time",20.207.73.85,192.168.1.7,HTTPS,63183,78,,,,
"Jun 11, 2025 18:15:14.112623000 India Standard Time",20.207.73.85,192.168.1.7,HTTPS,63183,54,,,,
"Jun 11, 2025 18:15:14.112782000 India Standard Time",192.168.1.7,20.207.73.85,HTTPS,443,54,,,,
"Jun 11, 2025 18:15:14.113142000 India Standard Time",192.168.1.7,20.207.73.85,HTTPS,443,54,,,,
"Jun 11, 2025 18:15:14.215185000 India Standard Time",20.207.73.85,192.168.1.7,HTTPS,63183,54,,,,
"Jun 11, 2025 18:15:16.210294000 India Standard Time",192.168.1.7,185.199.111.133,HTTPS,443,55,,,,
"Jun 11, 2025 18:15:16.246315000 India Standard Time",185.199.111.133,192.168.1.7,HTTPS,63081,66,,,,
"Jun 11, 2025 18:15:16.314573000 India Standard Time",192.168.1.7,185.199.111.133,HTTPS,443,55,,,,
"Jun 11, 2025 18:15:16.348246000 India Standard Time",185.199.111.133,192.168.1.7,HTTPS,63091,66,,,,
"Jun 11, 2025 18:15:21.737205000 India Standard Time",,,HTTPS,443,75,,,,
"Jun 11, 2025 18:15:21.792756000 India Standard Time",,,HTTPS,63099,86,,,,
"Jun 11, 2025 18:15:23.452395000 India Standard Time",192.168.1.7,4.144.165.14,HTTPS,443,55,,,,
"Jun 11, 2025 18:15:23.508009000 India Standard Time",4.144.165.14,192.168.1.7,HTTPS,63092,66,,,,
"Jun 11, 2025 18:15:24.084091000 India Standard Time",192.168.1.7,185.199.109.154,HTTPS,443,55,,,,
"Jun 11, 2025 18:15:24.135914000 India Standard Time",185.199.109.154,192.168.1.7,HTTPS,62560,66,,,,
"Jun 11, 2025 18:15:24.195227000 India Standard Time",,,HTTPS,443,75,,,,
"Jun 11, 2025 18:15:24.222246000 India Standard Time",,,HTTPS,63121,86,,,,
