timestamp,source_ip,destination_ip,protocol,port,size_bytes,status
2025-06-10T14:48:22.226056,192.168.1.86,10.0.0.86,UDP,53,149,anomaly
2025-06-10T14:48:22.236243,192.168.1.87,10.0.0.87,TCP,80,150,normal
2025-06-10T14:48:22.246631,192.168.1.88,10.0.0.88,UDP,53,151,normal
2025-06-10T14:48:22.257094,192.168.1.89,10.0.0.89,TCP,80,152,normal
2025-06-10T14:48:22.267685,192.168.1.90,10.0.0.90,UDP,53,153,normal
2025-06-10T14:48:22.278206,192.168.1.91,10.0.0.91,TCP,80,154,anomaly
2025-06-10T14:48:22.288391,192.168.1.92,10.0.0.92,UDP,53,155,normal
2025-06-10T14:48:22.298945,192.168.1.93,10.0.0.93,TCP,80,156,normal
2025-06-10T14:48:22.309316,192.168.1.94,10.0.0.94,UDP,53,157,normal
2025-06-10T14:48:22.319807,192.168.1.95,10.0.0.95,TCP,80,158,normal
2025-06-10T14:48:22.330320,192.168.1.96,10.0.0.96,UDP,53,159,anomaly
2025-06-10T14:48:22.340570,192.168.1.97,10.0.0.97,TCP,80,160,normal
2025-06-10T14:48:22.350749,192.168.1.98,10.0.0.98,UDP,53,161,normal
2025-06-10T14:48:22.361383,192.168.1.99,10.0.0.99,TCP,80,162,normal
2025-06-10T14:48:22.371677,192.168.1.100,10.0.0.100,UDP,53,163,normal
2025-06-10T14:48:22.382264,192.168.1.101,10.0.0.101,TCP,80,64,anomaly
2025-06-10T14:48:22.392586,192.168.1.102,10.0.0.102,UDP,53,65,normal
2025-06-10T14:48:22.402878,192.168.1.103,10.0.0.103,TCP,80,66,normal
2025-06-10T14:48:22.413515,192.168.1.104,10.0.0.104,UDP,53,67,normal
2025-06-10T14:48:22.424087,192.168.1.105,10.0.0.105,TCP,80,68,normal
2025-06-10T14:48:22.434732,192.168.1.106,10.0.0.106,UDP,53,69,anomaly
2025-06-10T14:48:22.445134,192.168.1.107,10.0.0.107,TCP,80,70,normal
2025-06-10T14:48:22.455643,192.168.1.108,10.0.0.108,UDP,53,71,normal
2025-06-10T14:48:22.465770,192.168.1.109,10.0.0.109,TCP,80,72,normal
2025-06-10T14:48:22.476338,192.168.1.110,10.0.0.110,UDP,53,73,normal
2025-06-10T14:48:22.486447,192.168.1.111,10.0.0.111,TCP,80,74,anomaly
2025-06-10T14:48:22.496731,192.168.1.112,10.0.0.112,UDP,53,75,normal
2025-06-10T14:48:22.506902,192.168.1.113,10.0.0.113,TCP,80,76,normal
2025-06-10T14:48:22.517066,192.168.1.114,10.0.0.114,UDP,53,77,normal
2025-06-10T14:48:22.527481,192.168.1.115,10.0.0.115,TCP,80,78,normal
2025-06-10T14:48:22.538115,192.168.1.116,10.0.0.116,UDP,53,79,anomaly
2025-06-10T14:48:22.548376,192.168.1.117,10.0.0.117,TCP,80,80,normal
2025-06-10T14:48:22.558682,192.168.1.118,10.0.0.118,UDP,53,81,normal
2025-06-10T14:48:22.568896,192.168.1.119,10.0.0.119,TCP,80,82,normal
2025-06-10T14:48:22.579342,192.168.1.120,10.0.0.120,UDP,53,83,normal
2025-06-10T14:48:22.589954,192.168.1.121,10.0.0.121,TCP,80,84,anomaly
2025-06-10T14:48:22.600259,192.168.1.122,10.0.0.122,UDP,53,85,normal
2025-06-10T14:48:22.610479,192.168.1.123,10.0.0.123,TCP,80,86,normal
2025-06-10T14:48:22.620613,192.168.1.124,10.0.0.124,UDP,53,87,normal
2025-06-10T14:48:22.630949,192.168.1.125,10.0.0.125,TCP,80,88,normal
2025-06-10T14:48:22.641192,192.168.1.126,10.0.0.126,UDP,53,89,anomaly
2025-06-10T14:48:22.651614,192.168.1.127,10.0.0.127,TCP,80,90,normal
2025-06-10T14:48:22.662128,192.168.1.128,10.0.0.128,UDP,53,91,normal
2025-06-10T14:48:22.672656,192.168.1.129,10.0.0.129,TCP,80,92,normal
2025-06-10T14:48:22.683018,192.168.1.130,10.0.0.130,UDP,53,93,normal
2025-06-10T14:48:22.693154,192.168.1.131,10.0.0.131,TCP,80,94,anomaly
2025-06-10T14:48:22.703483,192.168.1.132,10.0.0.132,UDP,53,95,normal
2025-06-10T14:48:22.713725,192.168.1.133,10.0.0.133,TCP,80,96,normal
2025-06-10T14:48:22.723906,192.168.1.134,10.0.0.134,UDP,53,97,normal
2025-06-10T14:48:22.734330,192.168.1.135,10.0.0.135,TCP,80,98,normal
2025-06-10T14:48:22.744686,192.168.1.136,10.0.0.136,UDP,53,99,anomaly
2025-06-10T14:48:22.755100,192.168.1.137,10.0.0.137,TCP,80,100,normal
2025-06-10T14:48:22.765614,192.168.1.138,10.0.0.138,UDP,53,101,normal
2025-06-10T14:48:22.775781,192.168.1.139,10.0.0.139,TCP,80,102,normal
2025-06-10T14:48:22.785964,192.168.1.140,10.0.0.140,UDP,53,103,normal
2025-06-10T14:48:22.796417,192.168.1.141,10.0.0.141,TCP,80,104,anomaly
2025-06-10T14:48:22.806658,192.168.1.142,10.0.0.142,UDP,53,105,normal
2025-06-10T14:48:22.817067,192.168.1.143,10.0.0.143,TCP,80,106,normal
2025-06-10T14:48:22.827477,192.168.1.144,10.0.0.144,UDP,53,107,normal
2025-06-10T14:48:22.837727,192.168.1.145,10.0.0.145,TCP,80,108,normal
2025-06-10T14:48:22.848124,192.168.1.146,10.0.0.146,UDP,53,109,anomaly
2025-06-10T14:48:22.858371,192.168.1.147,10.0.0.147,TCP,80,110,normal
2025-06-10T14:48:22.868575,192.168.1.148,10.0.0.148,UDP,53,111,normal
2025-06-10T14:48:22.879016,192.168.1.149,10.0.0.149,TCP,80,112,normal
2025-06-10T14:48:22.889382,192.168.1.150,10.0.0.150,UDP,53,113,normal
2025-06-10T14:48:22.899723,192.168.1.151,10.0.0.151,TCP,80,114,anomaly
2025-06-10T14:48:22.910076,192.168.1.152,10.0.0.152,UDP,53,115,normal
2025-06-10T14:48:22.920242,192.168.1.153,10.0.0.153,TCP,80,116,normal
2025-06-10T14:48:22.930778,192.168.1.154,10.0.0.154,UDP,53,117,normal
2025-06-10T14:48:22.941279,192.168.1.155,10.0.0.155,TCP,80,118,normal
2025-06-10T14:48:22.951766,192.168.1.156,10.0.0.156,UDP,53,119,anomaly
2025-06-10T14:48:22.961909,192.168.1.157,10.0.0.157,TCP,80,120,normal
2025-06-10T14:48:22.972442,192.168.1.158,10.0.0.158,UDP,53,121,normal
2025-06-10T14:48:22.982766,192.168.1.159,10.0.0.159,TCP,80,122,normal
2025-06-10T14:48:22.992964,192.168.1.160,10.0.0.160,UDP,53,123,normal
2025-06-10T14:48:23.003545,192.168.1.161,10.0.0.161,TCP,80,124,anomaly
2025-06-10T14:48:23.013743,192.168.1.162,10.0.0.162,UDP,53,125,normal
2025-06-10T14:48:23.024180,192.168.1.163,10.0.0.163,TCP,80,126,normal
2025-06-10T14:48:23.034913,192.168.1.164,10.0.0.164,UDP,53,127,normal
2025-06-10T14:48:23.045361,192.168.1.165,10.0.0.165,TCP,80,128,normal
2025-06-10T14:48:23.055555,192.168.1.166,10.0.0.166,UDP,53,129,anomaly
2025-06-10T14:48:23.066103,192.168.1.167,10.0.0.167,TCP,80,130,normal
2025-06-10T14:48:23.076192,192.168.1.168,10.0.0.168,UDP,53,131,normal
2025-06-10T14:48:23.086284,192.168.1.169,10.0.0.169,TCP,80,132,normal
2025-06-10T14:48:23.096526,192.168.1.170,10.0.0.170,UDP,53,133,normal
2025-06-10T14:48:23.106623,192.168.1.171,10.0.0.171,TCP,80,134,anomaly
2025-06-10T14:48:23.116759,192.168.1.172,10.0.0.172,UDP,53,135,normal
2025-06-10T14:48:23.127064,192.168.1.173,10.0.0.173,TCP,80,136,normal
2025-06-10T14:48:23.137543,192.168.1.174,10.0.0.174,UDP,53,137,normal
2025-06-10T14:48:23.147657,192.168.1.175,10.0.0.175,TCP,80,138,normal
2025-06-10T14:48:23.157961,192.168.1.176,10.0.0.176,UDP,53,139,anomaly
2025-06-10T14:48:23.168337,192.168.1.177,10.0.0.177,TCP,80,140,normal
2025-06-10T14:48:23.178895,192.168.1.178,10.0.0.178,UDP,53,141,normal
2025-06-10T14:48:23.189310,192.168.1.179,10.0.0.179,TCP,80,142,normal
2025-06-10T14:48:23.199527,192.168.1.180,10.0.0.180,UDP,53,143,normal
2025-06-10T14:48:23.209636,192.168.1.181,10.0.0.181,TCP,80,144,anomaly
2025-06-10T14:48:23.219993,192.168.1.182,10.0.0.182,UDP,53,145,normal
2025-06-10T14:48:23.230181,192.168.1.183,10.0.0.183,TCP,80,146,normal
2025-06-10T14:48:23.240335,192.168.1.184,10.0.0.184,UDP,53,147,normal
2025-06-10T14:48:23.250657,192.168.1.185,10.0.0.185,TCP,80,148,normal
2025-06-10T14:48:23.261132,192.168.1.186,10.0.0.186,UDP,53,149,anomaly
2025-06-10T14:48:23.271497,192.168.1.187,10.0.0.187,TCP,80,150,normal
2025-06-10T14:48:23.281799,192.168.1.188,10.0.0.188,UDP,53,151,normal
2025-06-10T14:48:23.292078,192.168.1.189,10.0.0.189,TCP,80,152,normal
2025-06-10T14:48:23.302517,192.168.1.190,10.0.0.190,UDP,53,153,normal
2025-06-10T14:48:23.312885,192.168.1.191,10.0.0.191,TCP,80,154,anomaly
2025-06-10T14:48:23.323196,192.168.1.192,10.0.0.192,UDP,53,155,normal
2025-06-10T14:48:23.333727,192.168.1.193,10.0.0.193,TCP,80,156,normal
2025-06-10T14:48:23.344063,192.168.1.194,10.0.0.194,UDP,53,157,normal
2025-06-10T14:48:23.354410,192.168.1.195,10.0.0.195,TCP,80,158,normal
2025-06-10T14:48:23.364900,192.168.1.196,10.0.0.196,UDP,53,159,anomaly
2025-06-10T14:48:23.374981,192.168.1.197,10.0.0.197,TCP,80,160,normal
2025-06-10T14:48:23.385521,192.168.1.198,10.0.0.198,UDP,53,161,normal
2025-06-10T14:48:23.395675,192.168.1.199,10.0.0.199,TCP,80,162,normal
2025-06-10T14:48:23.406028,192.168.1.200,10.0.0.200,UDP,53,163,normal
2025-06-10T14:48:23.416469,192.168.1.201,10.0.0.201,TCP,80,64,anomaly
2025-06-10T14:48:23.426983,192.168.1.202,10.0.0.202,UDP,53,65,normal
2025-06-10T14:48:23.437387,192.168.1.203,10.0.0.203,TCP,80,66,normal
2025-06-10T14:48:23.447854,192.168.1.204,10.0.0.204,UDP,53,67,normal
2025-06-10T14:48:23.458384,192.168.1.205,10.0.0.205,TCP,80,68,normal
2025-06-10T14:48:23.468585,192.168.1.206,10.0.0.206,UDP,53,69,anomaly
2025-06-10T14:48:23.478895,192.168.1.207,10.0.0.207,TCP,80,70,normal
2025-06-10T14:48:23.489547,192.168.1.208,10.0.0.208,UDP,53,71,normal
2025-06-10T14:48:23.499945,192.168.1.209,10.0.0.209,TCP,80,72,normal
2025-06-10T14:48:23.510212,192.168.1.210,10.0.0.210,UDP,53,73,normal
2025-06-10T14:48:23.520752,192.168.1.211,10.0.0.211,TCP,80,74,anomaly
2025-06-10T14:48:23.531225,192.168.1.212,10.0.0.212,UDP,53,75,normal
2025-06-10T14:48:23.541730,192.168.1.213,10.0.0.213,TCP,80,76,normal
2025-06-10T14:48:23.551958,192.168.1.214,10.0.0.214,UDP,53,77,normal
2025-06-10T14:48:23.562306,192.168.1.215,10.0.0.215,TCP,80,78,normal
2025-06-10T14:48:23.572703,192.168.1.216,10.0.0.216,UDP,53,79,anomaly
2025-06-10T14:48:23.583149,192.168.1.217,10.0.0.217,TCP,80,80,normal
2025-06-10T14:48:23.593492,192.168.1.218,10.0.0.218,UDP,53,81,normal
2025-06-10T14:48:23.603593,192.168.1.219,10.0.0.219,TCP,80,82,normal
2025-06-10T14:48:23.614110,192.168.1.220,10.0.0.220,UDP,53,83,normal
2025-06-10T14:48:23.624530,192.168.1.221,10.0.0.221,TCP,80,84,anomaly
2025-06-10T14:48:23.634983,192.168.1.222,10.0.0.222,UDP,53,85,normal
2025-06-10T14:48:23.645488,192.168.1.223,10.0.0.223,TCP,80,86,normal
2025-06-10T14:48:23.655924,192.168.1.224,10.0.0.224,UDP,53,87,normal
2025-06-10T14:48:23.666056,192.168.1.225,10.0.0.225,TCP,80,88,normal
2025-06-10T14:48:23.676594,192.168.1.226,10.0.0.226,UDP,53,89,anomaly
2025-06-10T14:48:23.686944,192.168.1.227,10.0.0.227,TCP,80,90,normal
2025-06-10T14:48:23.697392,192.168.1.228,10.0.0.228,UDP,53,91,normal
2025-06-10T14:48:23.707683,192.168.1.229,10.0.0.229,TCP,80,92,normal
2025-06-10T14:48:23.718117,192.168.1.230,10.0.0.230,UDP,53,93,normal
2025-06-10T14:48:23.728484,192.168.1.231,10.0.0.231,TCP,80,94,anomaly
2025-06-10T14:48:23.738601,192.168.1.232,10.0.0.232,UDP,53,95,normal
2025-06-10T14:48:23.749154,192.168.1.233,10.0.0.233,TCP,80,96,normal
2025-06-10T14:48:23.759694,192.168.1.234,10.0.0.234,UDP,53,97,normal
2025-06-10T14:48:23.769955,192.168.1.235,10.0.0.235,TCP,80,98,normal
2025-06-10T14:48:23.780057,192.168.1.236,10.0.0.236,UDP,53,99,anomaly
2025-06-10T14:48:23.790317,192.168.1.237,10.0.0.237,TCP,80,100,normal
2025-06-10T14:48:23.800665,192.168.1.238,10.0.0.238,UDP,53,101,normal
2025-06-10T14:48:23.810862,192.168.1.239,10.0.0.239,TCP,80,102,normal
2025-06-10T14:48:23.821264,192.168.1.240,10.0.0.240,UDP,53,103,normal
2025-06-10T14:48:23.831634,192.168.1.241,10.0.0.241,TCP,80,104,anomaly
2025-06-10T14:48:23.841907,192.168.1.242,10.0.0.242,UDP,53,105,normal
2025-06-10T14:48:23.852146,192.168.1.243,10.0.0.243,TCP,80,106,normal
2025-06-10T14:48:23.862485,192.168.1.244,10.0.0.244,UDP,53,107,normal
2025-06-10T14:48:23.872821,192.168.1.245,10.0.0.245,TCP,80,108,normal
2025-06-10T14:48:23.882962,192.168.1.246,10.0.0.246,UDP,53,109,anomaly
2025-06-10T14:48:23.893501,192.168.1.247,10.0.0.247,TCP,80,110,normal
2025-06-10T14:48:23.903755,192.168.1.248,10.0.0.248,UDP,53,111,normal
2025-06-10T14:48:23.914287,192.168.1.249,10.0.0.249,TCP,80,112,normal
2025-06-10T14:48:23.924758,192.168.1.250,10.0.0.250,UDP,53,113,normal
2025-06-10T14:48:23.935191,192.168.1.251,10.0.0.251,TCP,80,114,anomaly
2025-06-10T14:48:23.945514,192.168.1.252,10.0.0.252,UDP,53,115,normal
2025-06-10T14:48:23.955679,192.168.1.253,10.0.0.253,TCP,80,116,normal
2025-06-10T14:48:23.965872,192.168.1.254,10.0.0.254,UDP,53,117,normal
2025-06-10T14:48:23.976126,192.168.1.255,10.0.0.255,TCP,80,118,normal
2025-06-10T14:48:23.986543,192.168.1.1,10.0.0.1,UDP,53,119,anomaly
2025-06-10T14:48:23.997003,192.168.1.2,10.0.0.2,TCP,80,120,normal
2025-06-10T14:48:24.007134,192.168.1.3,10.0.0.3,UDP,53,121,normal
2025-06-10T14:48:24.017559,192.168.1.4,10.0.0.4,TCP,80,122,normal
2025-06-10T14:48:24.027880,192.168.1.5,10.0.0.5,UDP,53,123,normal
2025-06-10T14:48:24.038432,192.168.1.6,10.0.0.6,TCP,80,124,anomaly
2025-06-10T14:48:24.048876,192.168.1.7,10.0.0.7,UDP,53,125,normal
2025-06-10T14:48:24.059268,192.168.1.8,10.0.0.8,TCP,80,126,normal
2025-06-10T14:48:24.069338,192.168.1.9,10.0.0.9,UDP,53,127,normal
2025-06-10T14:48:24.079758,192.168.1.10,10.0.0.10,TCP,80,128,normal
2025-06-10T14:48:24.090285,192.168.1.11,10.0.0.11,UDP,53,129,anomaly
2025-06-10T14:48:24.100632,192.168.1.12,10.0.0.12,TCP,80,130,normal
2025-06-10T14:48:24.110962,192.168.1.13,10.0.0.13,UDP,53,131,normal
2025-06-10T14:48:24.121464,192.168.1.14,10.0.0.14,TCP,80,132,normal
2025-06-10T14:48:24.131774,192.168.1.15,10.0.0.15,UDP,53,133,normal
2025-06-10T14:48:24.142190,192.168.1.16,10.0.0.16,TCP,80,134,anomaly
2025-06-10T14:48:24.152493,192.168.1.17,10.0.0.17,UDP,53,135,normal
2025-06-10T14:48:24.162734,192.168.1.18,10.0.0.18,TCP,80,136,normal
2025-06-10T14:48:24.173045,192.168.1.19,10.0.0.19,UDP,53,137,normal
2025-06-10T14:48:24.183273,192.168.1.20,10.0.0.20,TCP,80,138,normal
2025-06-10T14:48:24.193536,192.168.1.21,10.0.0.21,UDP,53,139,anomaly
2025-06-10T14:48:24.203979,192.168.1.22,10.0.0.22,TCP,80,140,normal
2025-06-10T14:48:24.214043,192.168.1.23,10.0.0.23,UDP,53,141,normal
2025-06-10T14:48:24.224504,192.168.1.24,10.0.0.24,TCP,80,142,normal
2025-06-10T14:48:24.234617,192.168.1.25,10.0.0.25,UDP,53,143,normal
2025-06-10T14:48:24.245099,192.168.1.26,10.0.0.26,TCP,80,144,anomaly
2025-06-10T14:48:24.255359,192.168.1.27,10.0.0.27,UDP,53,145,normal
2025-06-10T14:48:24.265707,192.168.1.28,10.0.0.28,TCP,80,146,normal
2025-06-10T14:48:24.275951,192.168.1.29,10.0.0.29,UDP,53,147,normal
2025-06-10T14:48:24.286280,192.168.1.30,10.0.0.30,TCP,80,148,normal
2025-06-10T14:48:24.296832,192.168.1.31,10.0.0.31,UDP,53,149,anomaly
2025-06-10T14:48:24.307459,192.168.1.32,10.0.0.32,TCP,80,150,normal
2025-06-10T14:48:24.317804,192.168.1.33,10.0.0.33,UDP,53,151,normal
2025-06-10T14:48:24.328268,192.168.1.34,10.0.0.34,TCP,80,152,normal
2025-06-10T14:48:24.338553,192.168.1.35,10.0.0.35,UDP,53,153,normal
2025-06-10T14:48:24.348795,192.168.1.36,10.0.0.36,TCP,80,154,anomaly
2025-06-10T14:48:24.359286,192.168.1.37,10.0.0.37,UDP,53,155,normal
2025-06-10T14:48:24.369555,192.168.1.38,10.0.0.38,TCP,80,156,normal
2025-06-10T14:48:24.379721,192.168.1.39,10.0.0.39,UDP,53,157,normal
2025-06-10T14:48:24.390162,192.168.1.40,10.0.0.40,TCP,80,158,normal
2025-06-10T14:48:24.400406,192.168.1.41,10.0.0.41,UDP,53,159,anomaly
2025-06-10T14:48:24.410829,192.168.1.42,10.0.0.42,TCP,80,160,normal
2025-06-10T14:48:24.421337,192.168.1.43,10.0.0.43,UDP,53,161,normal
2025-06-10T14:48:24.431798,192.168.1.44,10.0.0.44,TCP,80,162,normal
2025-06-10T14:48:24.442164,192.168.1.45,10.0.0.45,UDP,53,163,normal
2025-06-10T14:48:24.452771,192.168.1.46,10.0.0.46,TCP,80,64,anomaly
2025-06-10T14:48:24.463146,192.168.1.47,10.0.0.47,UDP,53,65,normal
2025-06-10T14:48:24.473874,192.168.1.48,10.0.0.48,TCP,80,66,normal
2025-06-10T14:48:24.484485,192.168.1.49,10.0.0.49,UDP,53,67,normal
2025-06-10T14:48:24.494802,192.168.1.50,10.0.0.50,TCP,80,68,normal
2025-06-10T14:48:24.504975,192.168.1.51,10.0.0.51,UDP,53,69,anomaly
2025-06-10T14:48:24.515471,192.168.1.52,10.0.0.52,TCP,80,70,normal
2025-06-10T14:48:24.526025,192.168.1.53,10.0.0.53,UDP,53,71,normal
2025-06-10T14:48:24.536280,192.168.1.54,10.0.0.54,TCP,80,72,normal
2025-06-10T14:48:24.546750,192.168.1.55,10.0.0.55,UDP,53,73,normal
2025-06-10T14:48:24.557291,192.168.1.56,10.0.0.56,TCP,80,74,anomaly
2025-06-10T14:48:24.567850,192.168.1.57,10.0.0.57,UDP,53,75,normal
2025-06-10T14:48:24.578002,192.168.1.58,10.0.0.58,TCP,80,76,normal
2025-06-10T14:48:24.588450,192.168.1.59,10.0.0.59,UDP,53,77,normal
2025-06-10T14:48:24.598581,192.168.1.60,10.0.0.60,TCP,80,78,normal
2025-06-10T14:48:24.608912,192.168.1.61,10.0.0.61,UDP,53,79,anomaly
2025-06-10T14:48:24.619314,192.168.1.62,10.0.0.62,TCP,80,80,normal
2025-06-10T14:48:24.629672,192.168.1.63,10.0.0.63,UDP,53,81,normal
2025-06-10T14:48:24.640095,192.168.1.64,10.0.0.64,TCP,80,82,normal
2025-06-10T14:48:24.650499,192.168.1.65,10.0.0.65,UDP,53,83,normal
2025-06-10T14:48:24.660883,192.168.1.66,10.0.0.66,TCP,80,84,anomaly
