timestamp,source_ip,destination_ip,protocol,port,size_bytes,status
2025-06-10T14:48:51.019807,192.168.1.64,10.0.0.64,UDP,53,127,normal
2025-06-10T14:48:51.030561,192.168.1.65,10.0.0.65,TCP,80,128,normal
2025-06-10T14:48:51.040931,192.168.1.66,10.0.0.66,UDP,53,129,anomaly
2025-06-10T14:48:51.051463,192.168.1.67,10.0.0.67,TCP,80,130,normal
2025-06-10T14:48:51.061569,192.168.1.68,10.0.0.68,UDP,53,131,normal
2025-06-10T14:48:51.071948,192.168.1.69,10.0.0.69,TCP,80,132,normal
2025-06-10T14:48:51.082573,192.168.1.70,10.0.0.70,UDP,53,133,normal
2025-06-10T14:48:51.092906,192.168.1.71,10.0.0.71,TCP,80,134,anomaly
2025-06-10T14:48:51.103420,192.168.1.72,10.0.0.72,UDP,53,135,normal
2025-06-10T14:48:51.113693,192.168.1.73,10.0.0.73,TCP,80,136,normal
2025-06-10T14:48:51.124056,192.168.1.74,10.0.0.74,UDP,53,137,normal
2025-06-10T14:48:51.134337,192.168.1.75,10.0.0.75,TCP,80,138,normal
2025-06-10T14:48:51.144938,192.168.1.76,10.0.0.76,UDP,53,139,anomaly
2025-06-10T14:48:51.155145,192.168.1.77,10.0.0.77,TCP,80,140,normal
2025-06-10T14:48:51.165706,192.168.1.78,10.0.0.78,UDP,53,141,normal
2025-06-10T14:48:51.176305,192.168.1.79,10.0.0.79,TCP,80,142,normal
2025-06-10T14:48:51.186678,192.168.1.80,10.0.0.80,UDP,53,143,normal
2025-06-10T14:48:51.197198,192.168.1.81,10.0.0.81,TCP,80,144,anomaly
2025-06-10T14:48:51.207538,192.168.1.82,10.0.0.82,UDP,53,145,normal
2025-06-10T14:48:51.217945,192.168.1.83,10.0.0.83,TCP,80,146,normal
2025-06-10T14:48:51.228461,192.168.1.84,10.0.0.84,UDP,53,147,normal
2025-06-10T14:48:51.238807,192.168.1.85,10.0.0.85,TCP,80,148,normal
2025-06-10T14:48:51.249559,192.168.1.86,10.0.0.86,UDP,53,149,anomaly
2025-06-10T14:48:51.260044,192.168.1.87,10.0.0.87,TCP,80,150,normal
2025-06-10T14:48:51.270755,192.168.1.88,10.0.0.88,UDP,53,151,normal
2025-06-10T14:48:51.281143,192.168.1.89,10.0.0.89,TCP,80,152,normal
2025-06-10T14:48:51.291557,192.168.1.90,10.0.0.90,UDP,53,153,normal
2025-06-10T14:48:51.302000,192.168.1.91,10.0.0.91,TCP,80,154,anomaly
2025-06-10T14:48:51.312559,192.168.1.92,10.0.0.92,UDP,53,155,normal
2025-06-10T14:48:51.323232,192.168.1.93,10.0.0.93,TCP,80,156,normal
2025-06-10T14:48:51.333482,192.168.1.94,10.0.0.94,UDP,53,157,normal
2025-06-10T14:48:51.343984,192.168.1.95,10.0.0.95,TCP,80,158,normal
2025-06-10T14:48:51.354873,192.168.1.96,10.0.0.96,UDP,53,159,anomaly
2025-06-10T14:48:51.365410,192.168.1.97,10.0.0.97,TCP,80,160,normal
2025-06-10T14:48:51.376006,192.168.1.98,10.0.0.98,UDP,53,161,normal
2025-06-10T14:48:51.386383,192.168.1.99,10.0.0.99,TCP,80,162,normal
2025-06-10T14:48:51.396522,192.168.1.100,10.0.0.100,UDP,53,163,normal
2025-06-10T14:48:51.407029,192.168.1.101,10.0.0.101,TCP,80,64,anomaly
2025-06-10T14:48:51.417756,192.168.1.102,10.0.0.102,UDP,53,65,normal
2025-06-10T14:48:51.427923,192.168.1.103,10.0.0.103,TCP,80,66,normal
2025-06-10T14:48:51.438208,192.168.1.104,10.0.0.104,UDP,53,67,normal
2025-06-10T14:48:51.448626,192.168.1.105,10.0.0.105,TCP,80,68,normal
2025-06-10T14:48:51.458720,192.168.1.106,10.0.0.106,UDP,53,69,anomaly
2025-06-10T14:48:51.469218,192.168.1.107,10.0.0.107,TCP,80,70,normal
2025-06-10T14:48:51.479412,192.168.1.108,10.0.0.108,UDP,53,71,normal
2025-06-10T14:48:51.489873,192.168.1.109,10.0.0.109,TCP,80,72,normal
2025-06-10T14:48:51.500382,192.168.1.110,10.0.0.110,UDP,53,73,normal
2025-06-10T14:48:51.510704,192.168.1.111,10.0.0.111,TCP,80,74,anomaly
2025-06-10T14:48:51.521058,192.168.1.112,10.0.0.112,UDP,53,75,normal
2025-06-10T14:48:51.531124,192.168.1.113,10.0.0.113,TCP,80,76,normal
2025-06-10T14:48:51.541321,192.168.1.114,10.0.0.114,UDP,53,77,normal
2025-06-10T14:48:51.551835,192.168.1.115,10.0.0.115,TCP,80,78,normal
2025-06-10T14:48:51.562217,192.168.1.116,10.0.0.116,UDP,53,79,anomaly
2025-06-10T14:48:51.572288,192.168.1.117,10.0.0.117,TCP,80,80,normal
2025-06-10T14:48:51.582458,192.168.1.118,10.0.0.118,UDP,53,81,normal
2025-06-10T14:48:51.592618,192.168.1.119,10.0.0.119,TCP,80,82,normal
2025-06-10T14:48:51.602728,192.168.1.120,10.0.0.120,UDP,53,83,normal
2025-06-10T14:48:51.613262,192.168.1.121,10.0.0.121,TCP,80,84,anomaly
2025-06-10T14:48:51.623556,192.168.1.122,10.0.0.122,UDP,53,85,normal
2025-06-10T14:48:51.634251,192.168.1.123,10.0.0.123,TCP,80,86,normal
2025-06-10T14:48:51.644915,192.168.1.124,10.0.0.124,UDP,53,87,normal
2025-06-10T14:48:51.655393,192.168.1.125,10.0.0.125,TCP,80,88,normal
2025-06-10T14:48:51.665961,192.168.1.126,10.0.0.126,UDP,53,89,anomaly
2025-06-10T14:48:51.676307,192.168.1.127,10.0.0.127,TCP,80,90,normal
2025-06-10T14:48:51.687008,192.168.1.128,10.0.0.128,UDP,53,91,normal
2025-06-10T14:48:51.697449,192.168.1.129,10.0.0.129,TCP,80,92,normal
2025-06-10T14:48:51.708150,192.168.1.130,10.0.0.130,UDP,53,93,normal
2025-06-10T14:48:51.718731,192.168.1.131,10.0.0.131,TCP,80,94,anomaly
2025-06-10T14:48:51.728914,192.168.1.132,10.0.0.132,UDP,53,95,normal
2025-06-10T14:48:51.739106,192.168.1.133,10.0.0.133,TCP,80,96,normal
2025-06-10T14:48:51.749569,192.168.1.134,10.0.0.134,UDP,53,97,normal
2025-06-10T14:48:51.759870,192.168.1.135,10.0.0.135,TCP,80,98,normal
2025-06-10T14:48:51.770517,192.168.1.136,10.0.0.136,UDP,53,99,anomaly
2025-06-10T14:48:51.781020,192.168.1.137,10.0.0.137,TCP,80,100,normal
2025-06-10T14:48:51.791602,192.168.1.138,10.0.0.138,UDP,53,101,normal
2025-06-10T14:48:51.801975,192.168.1.139,10.0.0.139,TCP,80,102,normal
2025-06-10T14:48:51.812292,192.168.1.140,10.0.0.140,UDP,53,103,normal
2025-06-10T14:48:51.822535,192.168.1.141,10.0.0.141,TCP,80,104,anomaly
2025-06-10T14:48:51.832878,192.168.1.142,10.0.0.142,UDP,53,105,normal
2025-06-10T14:48:51.843175,192.168.1.143,10.0.0.143,TCP,80,106,normal
2025-06-10T14:48:51.853407,192.168.1.144,10.0.0.144,UDP,53,107,normal
2025-06-10T14:48:51.863983,192.168.1.145,10.0.0.145,TCP,80,108,normal
2025-06-10T14:48:51.874339,192.168.1.146,10.0.0.146,UDP,53,109,anomaly
2025-06-10T14:48:51.884709,192.168.1.147,10.0.0.147,TCP,80,110,normal
2025-06-10T14:48:51.895190,192.168.1.148,10.0.0.148,UDP,53,111,normal
2025-06-10T14:48:51.905465,192.168.1.149,10.0.0.149,TCP,80,112,normal
2025-06-10T14:48:51.915804,192.168.1.150,10.0.0.150,UDP,53,113,normal
2025-06-10T14:48:51.926375,192.168.1.151,10.0.0.151,TCP,80,114,anomaly
2025-06-10T14:48:51.936663,192.168.1.152,10.0.0.152,UDP,53,115,normal
2025-06-10T14:48:51.947002,192.168.1.153,10.0.0.153,TCP,80,116,normal
2025-06-10T14:48:51.957364,192.168.1.154,10.0.0.154,UDP,53,117,normal
2025-06-10T14:48:51.967945,192.168.1.155,10.0.0.155,TCP,80,118,normal
2025-06-10T14:48:51.978135,192.168.1.156,10.0.0.156,UDP,53,119,anomaly
2025-06-10T14:48:51.988525,192.168.1.157,10.0.0.157,TCP,80,120,normal
2025-06-10T14:48:51.998918,192.168.1.158,10.0.0.158,UDP,53,121,normal
2025-06-10T14:48:52.009484,192.168.1.159,10.0.0.159,TCP,80,122,normal
2025-06-10T14:48:52.019740,192.168.1.160,10.0.0.160,UDP,53,123,normal
2025-06-10T14:48:52.030216,192.168.1.161,10.0.0.161,TCP,80,124,anomaly
2025-06-10T14:48:52.040649,192.168.1.162,10.0.0.162,UDP,53,125,normal
2025-06-10T14:48:52.050960,192.168.1.163,10.0.0.163,TCP,80,126,normal
2025-06-10T14:48:52.061247,192.168.1.164,10.0.0.164,UDP,53,127,normal
2025-06-10T14:48:52.071677,192.168.1.165,10.0.0.165,TCP,80,128,normal
2025-06-10T14:48:52.082011,192.168.1.166,10.0.0.166,UDP,53,129,anomaly
2025-06-10T14:48:52.092314,192.168.1.167,10.0.0.167,TCP,80,130,normal
2025-06-10T14:48:52.102767,192.168.1.168,10.0.0.168,UDP,53,131,normal
2025-06-10T14:48:52.113032,192.168.1.169,10.0.0.169,TCP,80,132,normal
2025-06-10T14:48:52.123395,192.168.1.170,10.0.0.170,UDP,53,133,normal
2025-06-10T14:48:52.133903,192.168.1.171,10.0.0.171,TCP,80,134,anomaly
2025-06-10T14:48:52.144242,192.168.1.172,10.0.0.172,UDP,53,135,normal
2025-06-10T14:48:52.154655,192.168.1.173,10.0.0.173,TCP,80,136,normal
2025-06-10T14:48:52.165366,192.168.1.174,10.0.0.174,UDP,53,137,normal
2025-06-10T14:48:52.175738,192.168.1.175,10.0.0.175,TCP,80,138,normal
2025-06-10T14:48:52.186224,192.168.1.176,10.0.0.176,UDP,53,139,anomaly
2025-06-10T14:48:52.196719,192.168.1.177,10.0.0.177,TCP,80,140,normal
2025-06-10T14:48:52.206959,192.168.1.178,10.0.0.178,UDP,53,141,normal
2025-06-10T14:48:52.217323,192.168.1.179,10.0.0.179,TCP,80,142,normal
2025-06-10T14:48:52.228271,192.168.1.180,10.0.0.180,UDP,53,143,normal
2025-06-10T14:48:52.238610,192.168.1.181,10.0.0.181,TCP,80,144,anomaly
2025-06-10T14:48:52.249124,192.168.1.182,10.0.0.182,UDP,53,145,normal
2025-06-10T14:48:52.259371,192.168.1.183,10.0.0.183,TCP,80,146,normal
2025-06-10T14:48:52.270058,192.168.1.184,10.0.0.184,UDP,53,147,normal
2025-06-10T14:48:52.280570,192.168.1.185,10.0.0.185,TCP,80,148,normal
2025-06-10T14:48:52.290978,192.168.1.186,10.0.0.186,UDP,53,149,anomaly
2025-06-10T14:48:52.301463,192.168.1.187,10.0.0.187,TCP,80,150,normal
2025-06-10T14:48:52.312048,192.168.1.188,10.0.0.188,UDP,53,151,normal
2025-06-10T14:48:52.322147,192.168.1.189,10.0.0.189,TCP,80,152,normal
2025-06-10T14:48:52.332916,192.168.1.190,10.0.0.190,UDP,53,153,normal
2025-06-10T14:48:52.343377,192.168.1.191,10.0.0.191,TCP,80,154,anomaly
2025-06-10T14:48:52.353922,192.168.1.192,10.0.0.192,UDP,53,155,normal
2025-06-10T14:48:52.364241,192.168.1.193,10.0.0.193,TCP,80,156,normal
2025-06-10T14:48:52.374604,192.168.1.194,10.0.0.194,UDP,53,157,normal
2025-06-10T14:48:52.384730,192.168.1.195,10.0.0.195,TCP,80,158,normal
2025-06-10T14:48:52.394898,192.168.1.196,10.0.0.196,UDP,53,159,anomaly
2025-06-10T14:48:52.405084,192.168.1.197,10.0.0.197,TCP,80,160,normal
2025-06-10T14:48:52.415322,192.168.1.198,10.0.0.198,UDP,53,161,normal
2025-06-10T14:48:52.425620,192.168.1.199,10.0.0.199,TCP,80,162,normal
2025-06-10T14:48:52.436303,192.168.1.200,10.0.0.200,UDP,53,163,normal
2025-06-10T14:48:52.446725,192.168.1.201,10.0.0.201,TCP,80,64,anomaly
2025-06-10T14:48:52.456855,192.168.1.202,10.0.0.202,UDP,53,65,normal
2025-06-10T14:48:52.466976,192.168.1.203,10.0.0.203,TCP,80,66,normal
2025-06-10T14:48:52.477220,192.168.1.204,10.0.0.204,UDP,53,67,normal
2025-06-10T14:48:52.487556,192.168.1.205,10.0.0.205,TCP,80,68,normal
2025-06-10T14:48:52.498148,192.168.1.206,10.0.0.206,UDP,53,69,anomaly
2025-06-10T14:48:52.508273,192.168.1.207,10.0.0.207,TCP,80,70,normal
2025-06-10T14:48:52.518545,192.168.1.208,10.0.0.208,UDP,53,71,normal
2025-06-10T14:48:52.528871,192.168.1.209,10.0.0.209,TCP,80,72,normal
2025-06-10T14:48:52.539142,192.168.1.210,10.0.0.210,UDP,53,73,normal
2025-06-10T14:48:52.549622,192.168.1.211,10.0.0.211,TCP,80,74,anomaly
2025-06-10T14:48:52.559948,192.168.1.212,10.0.0.212,UDP,53,75,normal
2025-06-10T14:48:52.570533,192.168.1.213,10.0.0.213,TCP,80,76,normal
2025-06-10T14:48:52.580824,192.168.1.214,10.0.0.214,UDP,53,77,normal
2025-06-10T14:48:52.591199,192.168.1.215,10.0.0.215,TCP,80,78,normal
2025-06-10T14:48:52.602045,192.168.1.216,10.0.0.216,UDP,53,79,anomaly
2025-06-10T14:48:52.612260,192.168.1.217,10.0.0.217,TCP,80,80,normal
2025-06-10T14:48:52.622522,192.168.1.218,10.0.0.218,UDP,53,81,normal
2025-06-10T14:48:52.632845,192.168.1.219,10.0.0.219,TCP,80,82,normal
2025-06-10T14:48:52.643346,192.168.1.220,10.0.0.220,UDP,53,83,normal
2025-06-10T14:48:52.653963,192.168.1.221,10.0.0.221,TCP,80,84,anomaly
2025-06-10T14:48:52.664338,192.168.1.222,10.0.0.222,UDP,53,85,normal
2025-06-10T14:48:52.674550,192.168.1.223,10.0.0.223,TCP,80,86,normal
2025-06-10T14:48:52.684608,192.168.1.224,10.0.0.224,UDP,53,87,normal
2025-06-10T14:48:52.694682,192.168.1.225,10.0.0.225,TCP,80,88,normal
2025-06-10T14:48:52.705253,192.168.1.226,10.0.0.226,UDP,53,89,anomaly
2025-06-10T14:48:52.715805,192.168.1.227,10.0.0.227,TCP,80,90,normal
2025-06-10T14:48:52.726173,192.168.1.228,10.0.0.228,UDP,53,91,normal
2025-06-10T14:48:52.736640,192.168.1.229,10.0.0.229,TCP,80,92,normal
2025-06-10T14:48:52.746845,192.168.1.230,10.0.0.230,UDP,53,93,normal
2025-06-10T14:48:52.757438,192.168.1.231,10.0.0.231,TCP,80,94,anomaly
2025-06-10T14:48:52.767987,192.168.1.232,10.0.0.232,UDP,53,95,normal
2025-06-10T14:48:52.778377,192.168.1.233,10.0.0.233,TCP,80,96,normal
2025-06-10T14:48:52.788565,192.168.1.234,10.0.0.234,UDP,53,97,normal
2025-06-10T14:48:52.799107,192.168.1.235,10.0.0.235,TCP,80,98,normal
2025-06-10T14:48:52.809412,192.168.1.236,10.0.0.236,UDP,53,99,anomaly
2025-06-10T14:48:52.819962,192.168.1.237,10.0.0.237,TCP,80,100,normal
2025-06-10T14:48:52.830292,192.168.1.238,10.0.0.238,UDP,53,101,normal
2025-06-10T14:48:52.840606,192.168.1.239,10.0.0.239,TCP,80,102,normal
2025-06-10T14:48:52.851166,192.168.1.240,10.0.0.240,UDP,53,103,normal
2025-06-10T14:48:52.861575,192.168.1.241,10.0.0.241,TCP,80,104,anomaly
2025-06-10T14:48:52.871961,192.168.1.242,10.0.0.242,UDP,53,105,normal
2025-06-10T14:48:52.882626,192.168.1.243,10.0.0.243,TCP,80,106,normal
2025-06-10T14:48:52.892900,192.168.1.244,10.0.0.244,UDP,53,107,normal
2025-06-10T14:48:52.903312,192.168.1.245,10.0.0.245,TCP,80,108,normal
2025-06-10T14:48:52.913558,192.168.1.246,10.0.0.246,UDP,53,109,anomaly
2025-06-10T14:48:52.923879,192.168.1.247,10.0.0.247,TCP,80,110,normal
2025-06-10T14:48:52.934444,192.168.1.248,10.0.0.248,UDP,53,111,normal
2025-06-10T14:48:52.944559,192.168.1.249,10.0.0.249,TCP,80,112,normal
2025-06-10T14:48:52.954713,192.168.1.250,10.0.0.250,UDP,53,113,normal
2025-06-10T14:48:52.964883,192.168.1.251,10.0.0.251,TCP,80,114,anomaly
2025-06-10T14:48:52.975522,192.168.1.252,10.0.0.252,UDP,53,115,normal
2025-06-10T14:48:52.985604,192.168.1.253,10.0.0.253,TCP,80,116,normal
2025-06-10T14:48:52.995769,192.168.1.254,10.0.0.254,UDP,53,117,normal
2025-06-10T14:48:53.005825,192.168.1.255,10.0.0.255,TCP,80,118,normal
2025-06-10T14:48:53.016362,192.168.1.1,10.0.0.1,UDP,53,119,anomaly
2025-06-10T14:48:53.026549,192.168.1.2,10.0.0.2,TCP,80,120,normal
2025-06-10T14:48:53.037151,192.168.1.3,10.0.0.3,UDP,53,121,normal
2025-06-10T14:48:53.047452,192.168.1.4,10.0.0.4,TCP,80,122,normal
2025-06-10T14:48:53.058080,192.168.1.5,10.0.0.5,UDP,53,123,normal
2025-06-10T14:48:53.068550,192.168.1.6,10.0.0.6,TCP,80,124,anomaly
2025-06-10T14:48:53.078858,192.168.1.7,10.0.0.7,UDP,53,125,normal
2025-06-10T14:48:53.089331,192.168.1.8,10.0.0.8,TCP,80,126,normal
2025-06-10T14:48:53.099723,192.168.1.9,10.0.0.9,UDP,53,127,normal
2025-06-10T14:48:53.110076,192.168.1.10,10.0.0.10,TCP,80,128,normal
2025-06-10T14:48:53.120501,192.168.1.11,10.0.0.11,UDP,53,129,anomaly
2025-06-10T14:48:53.131061,192.168.1.12,10.0.0.12,TCP,80,130,normal
2025-06-10T14:48:53.141460,192.168.1.13,10.0.0.13,UDP,53,131,normal
2025-06-10T14:48:53.151738,192.168.1.14,10.0.0.14,TCP,80,132,normal
2025-06-10T14:48:53.162271,192.168.1.15,10.0.0.15,UDP,53,133,normal
2025-06-10T14:48:53.172469,192.168.1.16,10.0.0.16,TCP,80,134,anomaly
2025-06-10T14:48:53.182630,192.168.1.17,10.0.0.17,UDP,53,135,normal
2025-06-10T14:48:53.193137,192.168.1.18,10.0.0.18,TCP,80,136,normal
2025-06-10T14:48:53.203498,192.168.1.19,10.0.0.19,UDP,53,137,normal
2025-06-10T14:48:53.213844,192.168.1.20,10.0.0.20,TCP,80,138,normal
2025-06-10T14:48:53.224013,192.168.1.21,10.0.0.21,UDP,53,139,anomaly
2025-06-10T14:48:53.234166,192.168.1.22,10.0.0.22,TCP,80,140,normal
2025-06-10T14:48:53.244366,192.168.1.23,10.0.0.23,UDP,53,141,normal
2025-06-10T14:48:53.254927,192.168.1.24,10.0.0.24,TCP,80,142,normal
2025-06-10T14:48:53.265242,192.168.1.25,10.0.0.25,UDP,53,143,normal
2025-06-10T14:48:53.275786,192.168.1.26,10.0.0.26,TCP,80,144,anomaly
2025-06-10T14:48:53.286083,192.168.1.27,10.0.0.27,UDP,53,145,normal
2025-06-10T14:48:53.296552,192.168.1.28,10.0.0.28,TCP,80,146,normal
2025-06-10T14:48:53.306938,192.168.1.29,10.0.0.29,UDP,53,147,normal
2025-06-10T14:48:53.317540,192.168.1.30,10.0.0.30,TCP,80,148,normal
2025-06-10T14:48:53.327795,192.168.1.31,10.0.0.31,UDP,53,149,anomaly
2025-06-10T14:48:53.338325,192.168.1.32,10.0.0.32,TCP,80,150,normal
2025-06-10T14:48:53.348585,192.168.1.33,10.0.0.33,UDP,53,151,normal
2025-06-10T14:48:53.358801,192.168.1.34,10.0.0.34,TCP,80,152,normal
2025-06-10T14:48:53.369031,192.168.1.35,10.0.0.35,UDP,53,153,normal
2025-06-10T14:48:53.379303,192.168.1.36,10.0.0.36,TCP,80,154,anomaly
2025-06-10T14:48:53.389735,192.168.1.37,10.0.0.37,UDP,53,155,normal
2025-06-10T14:48:53.400366,192.168.1.38,10.0.0.38,TCP,80,156,normal
2025-06-10T14:48:53.410734,192.168.1.39,10.0.0.39,UDP,53,157,normal
2025-06-10T14:48:53.421420,192.168.1.40,10.0.0.40,TCP,80,158,normal
2025-06-10T14:48:53.431930,192.168.1.41,10.0.0.41,UDP,53,159,anomaly
2025-06-10T14:48:53.442225,192.168.1.42,10.0.0.42,TCP,80,160,normal
2025-06-10T14:48:53.452776,192.168.1.43,10.0.0.43,UDP,53,161,normal
2025-06-10T14:48:53.463286,192.168.1.44,10.0.0.44,TCP,80,162,normal
2025-06-10T14:48:53.473758,192.168.1.45,10.0.0.45,UDP,53,163,normal
2025-06-10T14:48:53.484035,192.168.1.46,10.0.0.46,TCP,80,64,anomaly
2025-06-10T14:48:53.494612,192.168.1.47,10.0.0.47,UDP,53,65,normal
2025-06-10T14:48:53.505132,192.168.1.48,10.0.0.48,TCP,80,66,normal
2025-06-10T14:48:53.515724,192.168.1.49,10.0.0.49,UDP,53,67,normal
2025-06-10T14:48:53.526298,192.168.1.50,10.0.0.50,TCP,80,68,normal
2025-06-10T14:48:53.536427,192.168.1.51,10.0.0.51,UDP,53,69,anomaly
2025-06-10T14:48:53.547016,192.168.1.52,10.0.0.52,TCP,80,70,normal
2025-06-10T14:48:53.557498,192.168.1.53,10.0.0.53,UDP,53,71,normal
2025-06-10T14:48:53.567793,192.168.1.54,10.0.0.54,TCP,80,72,normal
2025-06-10T14:48:53.578030,192.168.1.55,10.0.0.55,UDP,53,73,normal
2025-06-10T14:48:53.588494,192.168.1.56,10.0.0.56,TCP,80,74,anomaly
2025-06-10T14:48:53.598813,192.168.1.57,10.0.0.57,UDP,53,75,normal
2025-06-10T14:48:53.609358,192.168.1.58,10.0.0.58,TCP,80,76,normal
2025-06-10T14:48:53.619644,192.168.1.59,10.0.0.59,UDP,53,77,normal
2025-06-10T14:48:53.630208,192.168.1.60,10.0.0.60,TCP,80,78,normal
2025-06-10T14:48:53.640769,192.168.1.61,10.0.0.61,UDP,53,79,anomaly
2025-06-10T14:48:53.651033,192.168.1.62,10.0.0.62,TCP,80,80,normal
2025-06-10T14:48:53.661516,192.168.1.63,10.0.0.63,UDP,53,81,normal
2025-06-10T14:48:53.671770,192.168.1.64,10.0.0.64,TCP,80,82,normal
2025-06-10T14:48:53.682189,192.168.1.65,10.0.0.65,UDP,53,83,normal
2025-06-10T14:48:53.692967,192.168.1.66,10.0.0.66,TCP,80,84,anomaly
